image_filename,source_video,trial_id,source_frame_number,source_time_seconds,source_video_fps,frame_width,frame_height
T_20260715_020118_072046_frame_000180.jpg,T_20260715_020118_072046.mp4,T_20260715_020118_072046,180,6.0,30.0,1280,720
T_20260715_020118_072046_frame_000210.jpg,T_20260715_020118_072046.mp4,T_20260715_020118_072046,210,7.0,30.0,1280,720
T_20260715_020118_072046_frame_000240.jpg,T_20260715_020118_072046.mp4,T_20260715_020118_072046,240,8.0,30.0,1280,720
T_20260715_020118_072046_frame_000270.jpg,T_20260715_020118_072046.mp4,T_20260715_020118_072046,270,9.0,30.0,1280,720
T_20260715_020118_072046_frame_000300.jpg,T_20260715_020118_072046.mp4,T_20260715_020118_072046,300,10.0,30.0,1280,720
T_20260715_020148_168767_frame_000000.jpg,T_20260715_020148_168767.mp4,T_20260715_020148_168767,0,0.0,30.0,1280,720
T_20260715_020148_168767_frame_000030.jpg,T_20260715_020148_168767.mp4,T_20260715_020148_168767,30,1.0,30.0,1280,720
T_20260715_020148_168767_frame_000060.jpg,T_20260715_020148_168767.mp4,T_20260715_020148_168767,60,2.0,30.0,1280,720
T_20260715_020148_168767_frame_000090.jpg,T_20260715_020148_168767.mp4,T_20260715_020148_168767,90,3.0,30.0,1280,720
T_20260715_020148_168767_frame_000120.jpg,T_20260715_020148_168767.mp4,T_20260715_020148_168767,120,4.0,30.0,1280,720
T_20260715_020148_168767_frame_000150.jpg,T_20260715_020148_168767.mp4,T_20260715_020148_168767,150,5.0,30.0,1280,720
T_20260715_020148_168767_frame_000180.jpg,T_20260715_020148_168767.mp4,T_20260715_020148_168767,180,6.0,30.0,1280,720
T_20260715_020148_168767_frame_000210.jpg,T_20260715_020148_168767.mp4,T_20260715_020148_168767,210,7.0,30.0,1280,720
T_20260715_020148_168767_frame_000240.jpg,T_20260715_020148_168767.mp4,T_20260715_020148_168767,240,8.0,30.0,1280,720
T_20260715_020214_545220_frame_000000.jpg,T_20260715_020214_545220.mp4,T_20260715_020214_545220,0,0.0,30.0,1280,720
T_20260715_020214_545220_frame_000030.jpg,T_20260715_020214_545220.mp4,T_20260715_020214_545220,30,1.0,30.0,1280,720
T_20260715_020214_545220_frame_000060.jpg,T_20260715_020214_545220.mp4,T_20260715_020214_545220,60,2.0,30.0,1280,720
T_20260715_020214_545220_frame_000090.jpg,T_20260715_020214_545220.mp4,T_20260715_020214_545220,90,3.0,30.0,1280,720
T_20260715_020214_545220_frame_000120.jpg,T_20260715_020214_545220.mp4,T_20260715_020214_545220,120,4.0,30.0,1280,720
T_20260715_020214_545220_frame_000150.jpg,T_20260715_020214_545220.mp4,T_20260715_020214_545220,150,5.0,30.0,1280,720
T_20260715_020214_545220_frame_000180.jpg,T_20260715_020214_545220.mp4,T_20260715_020214_545220,180,6.0,30.0,1280,720
T_20260715_020214_545220_frame_000210.jpg,T_20260715_020214_545220.mp4,T_20260715_020214_545220,210,7.0,30.0,1280,720
T_20260715_020214_545220_frame_000240.jpg,T_20260715_020214_545220.mp4,T_20260715_020214_545220,240,8.0,30.0,1280,720
T_20260715_020214_545220_frame_000270.jpg,T_20260715_020214_545220.mp4,T_20260715_020214_545220,270,9.0,30.0,1280,720
T_20260715_020214_545220_frame_000300.jpg,T_20260715_020214_545220.mp4,T_20260715_020214_545220,300,10.0,30.0,1280,720
T_20260715_020214_545220_frame_000330.jpg,T_20260715_020214_545220.mp4,T_20260715_020214_545220,330,11.0,30.0,1280,720
T_20260715_020214_545220_frame_000360.jpg,T_20260715_020214_545220.mp4,T_20260715_020214_545220,360,12.0,30.0,1280,720
T_20260715_020214_545220_frame_000390.jpg,T_20260715_020214_545220.mp4,T_20260715_020214_545220,390,13.0,30.0,1280,720
T_20260715_020214_545220_frame_000420.jpg,T_20260715_020214_545220.mp4,T_20260715_020214_545220,420,14.0,30.0,1280,720
T_20260715_020214_545220_frame_000450.jpg,T_20260715_020214_545220.mp4,T_20260715_020214_545220,450,15.0,30.0,1280,720
T_20260715_020241_260961_frame_000000.jpg,T_20260715_020241_260961.mp4,T_20260715_020241_260961,0,0.0,30.0,1280,720
T_20260715_020241_260961_frame_000030.jpg,T_20260715_020241_260961.mp4,T_20260715_020241_260961,30,1.0,30.0,1280,720
T_20260715_020241_260961_frame_000060.jpg,T_20260715_020241_260961.mp4,T_20260715_020241_260961,60,2.0,30.0,1280,720
T_20260715_020241_260961_frame_000090.jpg,T_20260715_020241_260961.mp4,T_20260715_020241_260961,90,3.0,30.0,1280,720
T_20260715_020241_260961_frame_000120.jpg,T_20260715_020241_260961.mp4,T_20260715_020241_260961,120,4.0,30.0,1280,720
T_20260715_020241_260961_frame_000150.jpg,T_20260715_020241_260961.mp4,T_20260715_020241_260961,150,5.0,30.0,1280,720
T_20260715_020241_260961_frame_000180.jpg,T_20260715_020241_260961.mp4,T_20260715_020241_260961,180,6.0,30.0,1280,720
T_20260715_020241_260961_frame_000210.jpg,T_20260715_020241_260961.mp4,T_20260715_020241_260961,210,7.0,30.0,1280,720
T_20260715_020241_260961_frame_000240.jpg,T_20260715_020241_260961.mp4,T_20260715_020241_260961,240,8.0,30.0,1280,720
T_20260715_020241_260961_frame_000270.jpg,T_20260715_020241_260961.mp4,T_20260715_020241_260961,270,9.0,30.0,1280,720
T_20260715_020241_260961_frame_000300.jpg,T_20260715_020241_260961.mp4,T_20260715_020241_260961,300,10.0,30.0,1280,720
T_20260715_020241_260961_frame_000330.jpg,T_20260715_020241_260961.mp4,T_20260715_020241_260961,330,11.0,30.0,1280,720
T_20260715_020241_260961_frame_000360.jpg,T_20260715_020241_260961.mp4,T_20260715_020241_260961,360,12.0,30.0,1280,720
T_20260715_020241_260961_frame_000390.jpg,T_20260715_020241_260961.mp4,T_20260715_020241_260961,390,13.0,30.0,1280,720
T_20260715_020241_260961_frame_000420.jpg,T_20260715_020241_260961.mp4,T_20260715_020241_260961,420,14.0,30.0,1280,720
T_20260715_020318_603937_frame_000000.jpg,T_20260715_020318_603937.mp4,T_20260715_020318_603937,0,0.0,30.0,1280,720
T_20260715_020318_603937_frame_000030.jpg,T_20260715_020318_603937.mp4,T_20260715_020318_603937,30,1.0,30.0,1280,720
T_20260715_020318_603937_frame_000060.jpg,T_20260715_020318_603937.mp4,T_20260715_020318_603937,60,2.0,30.0,1280,720
T_20260715_020318_603937_frame_000090.jpg,T_20260715_020318_603937.mp4,T_20260715_020318_603937,90,3.0,30.0,1280,720
T_20260715_020318_603937_frame_000120.jpg,T_20260715_020318_603937.mp4,T_20260715_020318_603937,120,4.0,30.0,1280,720
T_20260715_020318_603937_frame_000150.jpg,T_20260715_020318_603937.mp4,T_20260715_020318_603937,150,5.0,30.0,1280,720
T_20260715_020318_603937_frame_000180.jpg,T_20260715_020318_603937.mp4,T_20260715_020318_603937,180,6.0,30.0,1280,720
T_20260715_020318_603937_frame_000210.jpg,T_20260715_020318_603937.mp4,T_20260715_020318_603937,210,7.0,30.0,1280,720
T_20260715_020318_603937_frame_000240.jpg,T_20260715_020318_603937.mp4,T_20260715_020318_603937,240,8.0,30.0,1280,720
T_20260715_020318_603937_frame_000270.jpg,T_20260715_020318_603937.mp4,T_20260715_020318_603937,270,9.0,30.0,1280,720
T_20260715_020318_603937_frame_000300.jpg,T_20260715_020318_603937.mp4,T_20260715_020318_603937,300,10.0,30.0,1280,720
T_20260715_020318_603937_frame_000330.jpg,T_20260715_020318_603937.mp4,T_20260715_020318_603937,330,11.0,30.0,1280,720
T_20260715_020318_603937_frame_000360.jpg,T_20260715_020318_603937.mp4,T_20260715_020318_603937,360,12.0,30.0,1280,720
T_20260715_020318_603937_frame_000390.jpg,T_20260715_020318_603937.mp4,T_20260715_020318_603937,390,13.0,30.0,1280,720
T_20260715_020318_603937_frame_000420.jpg,T_20260715_020318_603937.mp4,T_20260715_020318_603937,420,14.0,30.0,1280,720
T_20260715_020318_603937_frame_000450.jpg,T_20260715_020318_603937.mp4,T_20260715_020318_603937,450,15.0,30.0,1280,720
T_20260715_020318_603937_frame_000480.jpg,T_20260715_020318_603937.mp4,T_20260715_020318_603937,480,16.0,30.0,1280,720
T_20260715_020318_603937_frame_000510.jpg,T_20260715_020318_603937.mp4,T_20260715_020318_603937,510,17.0,30.0,1280,720
T_20260715_020356_334524_frame_000000.jpg,T_20260715_020356_334524.mp4,T_20260715_020356_334524,0,0.0,30.0,1280,720
T_20260715_020356_334524_frame_000030.jpg,T_20260715_020356_334524.mp4,T_20260715_020356_334524,30,1.0,30.0,1280,720
T_20260715_020356_334524_frame_000060.jpg,T_20260715_020356_334524.mp4,T_20260715_020356_334524,60,2.0,30.0,1280,720
T_20260715_020356_334524_frame_000090.jpg,T_20260715_020356_334524.mp4,T_20260715_020356_334524,90,3.0,30.0,1280,720
T_20260715_020356_334524_frame_000120.jpg,T_20260715_020356_334524.mp4,T_20260715_020356_334524,120,4.0,30.0,1280,720
T_20260715_020356_334524_frame_000150.jpg,T_20260715_020356_334524.mp4,T_20260715_020356_334524,150,5.0,30.0,1280,720
T_20260715_020356_334524_frame_000180.jpg,T_20260715_020356_334524.mp4,T_20260715_020356_334524,180,6.0,30.0,1280,720
T_20260715_020356_334524_frame_000210.jpg,T_20260715_020356_334524.mp4,T_20260715_020356_334524,210,7.0,30.0,1280,720
T_20260715_020356_334524_frame_000240.jpg,T_20260715_020356_334524.mp4,T_20260715_020356_334524,240,8.0,30.0,1280,720
T_20260715_020356_334524_frame_000270.jpg,T_20260715_020356_334524.mp4,T_20260715_020356_334524,270,9.0,30.0,1280,720
T_20260715_020356_334524_frame_000300.jpg,T_20260715_020356_334524.mp4,T_20260715_020356_334524,300,10.0,30.0,1280,720
T_20260715_020356_334524_frame_000330.jpg,T_20260715_020356_334524.mp4,T_20260715_020356_334524,330,11.0,30.0,1280,720
T_20260715_020421_699665_frame_000000.jpg,T_20260715_020421_699665.mp4,T_20260715_020421_699665,0,0.0,30.0,1280,720
T_20260715_020421_699665_frame_000030.jpg,T_20260715_020421_699665.mp4,T_20260715_020421_699665,30,1.0,30.0,1280,720
T_20260715_020421_699665_frame_000060.jpg,T_20260715_020421_699665.mp4,T_20260715_020421_699665,60,2.0,30.0,1280,720
T_20260715_020421_699665_frame_000090.jpg,T_20260715_020421_699665.mp4,T_20260715_020421_699665,90,3.0,30.0,1280,720
T_20260715_020421_699665_frame_000120.jpg,T_20260715_020421_699665.mp4,T_20260715_020421_699665,120,4.0,30.0,1280,720
T_20260715_020421_699665_frame_000150.jpg,T_20260715_020421_699665.mp4,T_20260715_020421_699665,150,5.0,30.0,1280,720
T_20260715_020421_699665_frame_000180.jpg,T_20260715_020421_699665.mp4,T_20260715_020421_699665,180,6.0,30.0,1280,720
T_20260715_020421_699665_frame_000210.jpg,T_20260715_020421_699665.mp4,T_20260715_020421_699665,210,7.0,30.0,1280,720
T_20260715_020421_699665_frame_000240.jpg,T_20260715_020421_699665.mp4,T_20260715_020421_699665,240,8.0,30.0,1280,720
T_20260715_020421_699665_frame_000270.jpg,T_20260715_020421_699665.mp4,T_20260715_020421_699665,270,9.0,30.0,1280,720
T_20260715_020441_999906_frame_000000.jpg,T_20260715_020441_999906.mp4,T_20260715_020441_999906,0,0.0,30.0,1280,720
T_20260715_020441_999906_frame_000030.jpg,T_20260715_020441_999906.mp4,T_20260715_020441_999906,30,1.0,30.0,1280,720
T_20260715_020441_999906_frame_000060.jpg,T_20260715_020441_999906.mp4,T_20260715_020441_999906,60,2.0,30.0,1280,720
T_20260715_020441_999906_frame_000090.jpg,T_20260715_020441_999906.mp4,T_20260715_020441_999906,90,3.0,30.0,1280,720
T_20260715_020441_999906_frame_000120.jpg,T_20260715_020441_999906.mp4,T_20260715_020441_999906,120,4.0,30.0,1280,720
T_20260715_020441_999906_frame_000150.jpg,T_20260715_020441_999906.mp4,T_20260715_020441_999906,150,5.0,30.0,1280,720
T_20260715_020441_999906_frame_000180.jpg,T_20260715_020441_999906.mp4,T_20260715_020441_999906,180,6.0,30.0,1280,720
T_20260715_020441_999906_frame_000210.jpg,T_20260715_020441_999906.mp4,T_20260715_020441_999906,210,7.0,30.0,1280,720
T_20260715_020441_999906_frame_000240.jpg,T_20260715_020441_999906.mp4,T_20260715_020441_999906,240,8.0,30.0,1280,720
T_20260715_020441_999906_frame_000270.jpg,T_20260715_020441_999906.mp4,T_20260715_020441_999906,270,9.0,30.0,1280,720
T_20260715_020441_999906_frame_000300.jpg,T_20260715_020441_999906.mp4,T_20260715_020441_999906,300,10.0,30.0,1280,720
T_20260715_020441_999906_frame_000330.jpg,T_20260715_020441_999906.mp4,T_20260715_020441_999906,330,11.0,30.0,1280,720
T_20260715_020441_999906_frame_000360.jpg,T_20260715_020441_999906.mp4,T_20260715_020441_999906,360,12.0,30.0,1280,720
T_20260715_020441_999906_frame_000390.jpg,T_20260715_020441_999906.mp4,T_20260715_020441_999906,390,13.0,30.0,1280,720
T_20260715_020441_999906_frame_000420.jpg,T_20260715_020441_999906.mp4,T_20260715_020441_999906,420,14.0,30.0,1280,720
T_20260715_020441_999906_frame_000450.jpg,T_20260715_020441_999906.mp4,T_20260715_020441_999906,450,15.0,30.0,1280,720
T_20260715_020441_999906_frame_000480.jpg,T_20260715_020441_999906.mp4,T_20260715_020441_999906,480,16.0,30.0,1280,720
T_20260715_020441_999906_frame_000510.jpg,T_20260715_020441_999906.mp4,T_20260715_020441_999906,510,17.0,30.0,1280,720
T_20260715_020441_999906_frame_000540.jpg,T_20260715_020441_999906.mp4,T_20260715_020441_999906,540,18.0,30.0,1280,720
T_20260715_020441_999906_frame_000570.jpg,T_20260715_020441_999906.mp4,T_20260715_020441_999906,570,19.0,30.0,1280,720
T_20260715_020441_999906_frame_000600.jpg,T_20260715_020441_999906.mp4,T_20260715_020441_999906,600,20.0,30.0,1280,720
T_20260715_020441_999906_frame_000630.jpg,T_20260715_020441_999906.mp4,T_20260715_020441_999906,630,21.0,30.0,1280,720
T_20260715_020441_999906_frame_000660.jpg,T_20260715_020441_999906.mp4,T_20260715_020441_999906,660,22.0,30.0,1280,720
T_20260715_020441_999906_frame_000690.jpg,T_20260715_020441_999906.mp4,T_20260715_020441_999906,690,23.0,30.0,1280,720
T_20260715_020441_999906_frame_000720.jpg,T_20260715_020441_999906.mp4,T_20260715_020441_999906,720,24.0,30.0,1280,720
T_20260715_020520_889167_frame_000000.jpg,T_20260715_020520_889167.mp4,T_20260715_020520_889167,0,0.0,30.0,1280,720
T_20260715_020520_889167_frame_000030.jpg,T_20260715_020520_889167.mp4,T_20260715_020520_889167,30,1.0,30.0,1280,720
T_20260715_020520_889167_frame_000060.jpg,T_20260715_020520_889167.mp4,T_20260715_020520_889167,60,2.0,30.0,1280,720
T_20260715_020520_889167_frame_000090.jpg,T_20260715_020520_889167.mp4,T_20260715_020520_889167,90,3.0,30.0,1280,720
T_20260715_020520_889167_frame_000120.jpg,T_20260715_020520_889167.mp4,T_20260715_020520_889167,120,4.0,30.0,1280,720
T_20260715_020520_889167_frame_000150.jpg,T_20260715_020520_889167.mp4,T_20260715_020520_889167,150,5.0,30.0,1280,720
T_20260715_020520_889167_frame_000180.jpg,T_20260715_020520_889167.mp4,T_20260715_020520_889167,180,6.0,30.0,1280,720
T_20260715_020520_889167_frame_000210.jpg,T_20260715_020520_889167.mp4,T_20260715_020520_889167,210,7.0,30.0,1280,720
T_20260715_020520_889167_frame_000240.jpg,T_20260715_020520_889167.mp4,T_20260715_020520_889167,240,8.0,30.0,1280,720
T_20260715_020520_889167_frame_000270.jpg,T_20260715_020520_889167.mp4,T_20260715_020520_889167,270,9.0,30.0,1280,720
T_20260715_020520_889167_frame_000300.jpg,T_20260715_020520_889167.mp4,T_20260715_020520_889167,300,10.0,30.0,1280,720
T_20260715_020520_889167_frame_000330.jpg,T_20260715_020520_889167.mp4,T_20260715_020520_889167,330,11.0,30.0,1280,720
T_20260715_020520_889167_frame_000360.jpg,T_20260715_020520_889167.mp4,T_20260715_020520_889167,360,12.0,30.0,1280,720
T_20260715_020520_889167_frame_000390.jpg,T_20260715_020520_889167.mp4,T_20260715_020520_889167,390,13.0,30.0,1280,720
T_20260715_020520_889167_frame_000420.jpg,T_20260715_020520_889167.mp4,T_20260715_020520_889167,420,14.0,30.0,1280,720
T_20260715_020520_889167_frame_000450.jpg,T_20260715_020520_889167.mp4,T_20260715_020520_889167,450,15.0,30.0,1280,720
T_20260715_020520_889167_frame_000480.jpg,T_20260715_020520_889167.mp4,T_20260715_020520_889167,480,16.0,30.0,1280,720
T_20260715_020520_889167_frame_000510.jpg,T_20260715_020520_889167.mp4,T_20260715_020520_889167,510,17.0,30.0,1280,720
T_20260715_020520_889167_frame_000540.jpg,T_20260715_020520_889167.mp4,T_20260715_020520_889167,540,18.0,30.0,1280,720
T_20260715_020520_889167_frame_000570.jpg,T_20260715_020520_889167.mp4,T_20260715_020520_889167,570,19.0,30.0,1280,720
T_20260715_020520_889167_frame_000600.jpg,T_20260715_020520_889167.mp4,T_20260715_020520_889167,600,20.0,30.0,1280,720
T_20260715_020520_889167_frame_000630.jpg,T_20260715_020520_889167.mp4,T_20260715_020520_889167,630,21.0,30.0,1280,720
T_20260715_020604_756053_frame_000000.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,0,0.0,30.0,1280,720
T_20260715_020604_756053_frame_000030.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,30,1.0,30.0,1280,720
T_20260715_020604_756053_frame_000060.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,60,2.0,30.0,1280,720
T_20260715_020604_756053_frame_000090.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,90,3.0,30.0,1280,720
T_20260715_020604_756053_frame_000120.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,120,4.0,30.0,1280,720
T_20260715_020604_756053_frame_000150.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,150,5.0,30.0,1280,720
T_20260715_020604_756053_frame_000180.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,180,6.0,30.0,1280,720
T_20260715_020604_756053_frame_000210.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,210,7.0,30.0,1280,720
T_20260715_020604_756053_frame_000240.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,240,8.0,30.0,1280,720
T_20260715_020604_756053_frame_000270.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,270,9.0,30.0,1280,720
T_20260715_020604_756053_frame_000300.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,300,10.0,30.0,1280,720
T_20260715_020604_756053_frame_000330.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,330,11.0,30.0,1280,720
T_20260715_020604_756053_frame_000360.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,360,12.0,30.0,1280,720
T_20260715_020604_756053_frame_000390.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,390,13.0,30.0,1280,720
T_20260715_020604_756053_frame_000420.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,420,14.0,30.0,1280,720
T_20260715_020604_756053_frame_000450.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,450,15.0,30.0,1280,720
T_20260715_020604_756053_frame_000480.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,480,16.0,30.0,1280,720
T_20260715_020604_756053_frame_000510.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,510,17.0,30.0,1280,720
T_20260715_020604_756053_frame_000540.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,540,18.0,30.0,1280,720
T_20260715_020604_756053_frame_000570.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,570,19.0,30.0,1280,720
T_20260715_020604_756053_frame_000600.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,600,20.0,30.0,1280,720
T_20260715_020604_756053_frame_000630.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,630,21.0,30.0,1280,720
T_20260715_020604_756053_frame_000660.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,660,22.0,30.0,1280,720
T_20260715_020604_756053_frame_000690.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,690,23.0,30.0,1280,720
T_20260715_020604_756053_frame_000720.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,720,24.0,30.0,1280,720
T_20260715_020604_756053_frame_000750.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,750,25.0,30.0,1280,720
T_20260715_020604_756053_frame_000780.jpg,T_20260715_020604_756053.mp4,T_20260715_020604_756053,780,26.0,30.0,1280,720
T_20260715_020711_333827_frame_000000.jpg,T_20260715_020711_333827.mp4,T_20260715_020711_333827,0,0.0,30.0,1280,720
T_20260715_020711_333827_frame_000030.jpg,T_20260715_020711_333827.mp4,T_20260715_020711_333827,30,1.0,30.0,1280,720
T_20260715_020711_333827_frame_000060.jpg,T_20260715_020711_333827.mp4,T_20260715_020711_333827,60,2.0,30.0,1280,720
T_20260715_020711_333827_frame_000090.jpg,T_20260715_020711_333827.mp4,T_20260715_020711_333827,90,3.0,30.0,1280,720
T_20260715_020711_333827_frame_000120.jpg,T_20260715_020711_333827.mp4,T_20260715_020711_333827,120,4.0,30.0,1280,720
T_20260715_020711_333827_frame_000150.jpg,T_20260715_020711_333827.mp4,T_20260715_020711_333827,150,5.0,30.0,1280,720
T_20260715_020711_333827_frame_000180.jpg,T_20260715_020711_333827.mp4,T_20260715_020711_333827,180,6.0,30.0,1280,720
T_20260715_020711_333827_frame_000210.jpg,T_20260715_020711_333827.mp4,T_20260715_020711_333827,210,7.0,30.0,1280,720
T_20260715_020711_333827_frame_000240.jpg,T_20260715_020711_333827.mp4,T_20260715_020711_333827,240,8.0,30.0,1280,720
T_20260715_020711_333827_frame_000270.jpg,T_20260715_020711_333827.mp4,T_20260715_020711_333827,270,9.0,30.0,1280,720
T_20260715_020711_333827_frame_000300.jpg,T_20260715_020711_333827.mp4,T_20260715_020711_333827,300,10.0,30.0,1280,720
T_20260715_020711_333827_frame_000330.jpg,T_20260715_020711_333827.mp4,T_20260715_020711_333827,330,11.0,30.0,1280,720
T_20260715_020711_333827_frame_000360.jpg,T_20260715_020711_333827.mp4,T_20260715_020711_333827,360,12.0,30.0,1280,720
T_20260715_020711_333827_frame_000390.jpg,T_20260715_020711_333827.mp4,T_20260715_020711_333827,390,13.0,30.0,1280,720
T_20260715_020711_333827_frame_000420.jpg,T_20260715_020711_333827.mp4,T_20260715_020711_333827,420,14.0,30.0,1280,720
T_20260715_020711_333827_frame_000450.jpg,T_20260715_020711_333827.mp4,T_20260715_020711_333827,450,15.0,30.0,1280,720
T_20260715_020711_333827_frame_000480.jpg,T_20260715_020711_333827.mp4,T_20260715_020711_333827,480,16.0,30.0,1280,720
T_20260715_020711_333827_frame_000510.jpg,T_20260715_020711_333827.mp4,T_20260715_020711_333827,510,17.0,30.0,1280,720
T_20260715_020711_333827_frame_000540.jpg,T_20260715_020711_333827.mp4,T_20260715_020711_333827,540,18.0,30.0,1280,720
T_20260715_020711_333827_frame_000570.jpg,T_20260715_020711_333827.mp4,T_20260715_020711_333827,570,19.0,30.0,1280,720
T_20260715_020711_333827_frame_000600.jpg,T_20260715_020711_333827.mp4,T_20260715_020711_333827,600,20.0,30.0,1280,720
T_20260715_020711_333827_frame_000630.jpg,T_20260715_020711_333827.mp4,T_20260715_020711_333827,630,21.0,30.0,1280,720
T_20260715_020711_333827_frame_000660.jpg,T_20260715_020711_333827.mp4,T_20260715_020711_333827,660,22.0,30.0,1280,720
T_20260715_020711_333827_frame_000690.jpg,T_20260715_020711_333827.mp4,T_20260715_020711_333827,690,23.0,30.0,1280,720
